book_id,isbn,isbn13,original_publication_year,original_title,average_rating,author,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
8175,679783482,9780679783480.0,2005.0,Shalimar the Clown,3.86,Salman Rushdie,200,707,2670,4514,3140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8176,688172377,9780688172370.0,1998.0,Desert Flower: The Extraordinary Journey of a Desert Nomad,4.09,Waris Dirie,84,477,2437,5078,4824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8177,345467817,9780345467810.0,2003.0,First Strike,4.12,Eric S. Nylund,55,352,1978,4010,4153,https://images.gr-assets.com/books/1320418133m/615921.jpg,https://images.gr-assets.com/books/1320418133s/615921.jpg
8179,1861977166,9781861977170.0,1982.0,In Search of Excellence,3.91,Tom Peters,267,636,2254,3544,3420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8180,316239992,9780316240000.0,2013.0,First Love,3.76,James Patterson,380,1198,3461,4443,3849,https://images.gr-assets.com/books/1408925704m/17899392.jpg,https://images.gr-assets.com/books/1408925704s/17899392.jpg
8181,1401204457,9781401204460.0,2005.0,Batman Chronicles: Volume 1,3.99,Bill Finger,458,583,1821,2501,4298,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8183,1434764338,9781434764330.0,2011.0,Waterfall,4.04,Lisa Tawn Bergren,603,930,2970,5171,7354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8184,385682824,9780385682820.0,2014.0,The Love Song of Miss Queenie Hennessy,4.04,Rachel Joyce,164,549,2663,5956,4770,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg
8185,345435753,9780345435750.0,2002.0,Morgawr ,3.96,Terry Brooks,94,636,3371,5070,4354,https://images.gr-assets.com/books/1341521219m/15559.jpg,https://images.gr-assets.com/books/1341521219s/15559.jpg
8186,340752459,9780340752460.0,1990.0,September,4.12,Rosamunde Pilcher,95,408,2683,5224,5377,https://images.gr-assets.com/books/1420776195m/116053.jpg,https://images.gr-assets.com/books/1420776195s/116053.jpg
8187,1884214495,9781884214490.0,1956.0,The Last Question (When the World Ends),4.58,Isaac Asimov,50,146,819,3039,8597,https://images.gr-assets.com/books/1274107046m/4808763.jpg,https://images.gr-assets.com/books/1274107046s/4808763.jpg
8188,140189424,9780140189420.0,1959.0,Henderson the Rain King,3.79,Saul Bellow,365,977,2946,4107,3533,https://images.gr-assets.com/books/1297116277m/52783.jpg,https://images.gr-assets.com/books/1297116277s/52783.jpg
8189,451209435,9780451209440.0,1973.0,Fear of Flying,3.44,Erica Jong,715,1953,5003,4508,2753,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8190,316176044,9780316176040.0,2011.0,Red Riding Hood,3.51,Sarah Blakley-Cartwright,924,2096,4997,4608,3857,https://images.gr-assets.com/books/1344267754m/9349915.jpg,https://images.gr-assets.com/books/1344267754s/9349915.jpg
8191,9381626715,9789381626720.0,2008.0,Stay Hungry Stay Foolish,3.62,Rashmi Bansal,190,735,3015,3419,1633,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8192,140568190,9780140568200.0,1985.0,The Giraffe and the Pelly and Me,3.8,Roald Dahl,126,1059,5264,5628,4412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8193,1250039819,9781250039810.0,2014.0,Shotgun Lovesongs,3.78,Nickolas Butler,153,756,3183,5104,2521,https://images.gr-assets.com/books/1396818566m/17934521.jpg,https://images.gr-assets.com/books/1396818566s/17934521.jpg
8194,440240956,9780440240950.0,2004.0,"The Death of Kings (Emperor, #2)",4.25,Conn Iggulden,58,224,1595,5027,5289,https://images.gr-assets.com/books/1320470253m/671724.jpg,https://images.gr-assets.com/books/1320470253s/671724.jpg
8195,375435484,9780375435480.0,2004.0,French Women Don't Get Fat,3.48,Mireille Guiliano,387,1610,4653,4224,2237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8196,061858532X,9780618585330.0,2005.0,A Certain Slant of Light,3.83,Laura Whitcomb,496,1356,4279,5886,5496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8197,1416936408,9781416936400.0,2007.0,"The Uglies Trilogy (Uglies, #1-3)",4.06,Scott Westerfeld,243,689,2531,4537,5473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8198,62311115,9780062311120.0,2015.0,The Bone Tree,4.18,Greg Iles,185,438,1745,4643,5388,https://images.gr-assets.com/books/1421259645m/22693231.jpg,https://images.gr-assets.com/books/1421259645s/22693231.jpg
8199,312939779,9780312939780.0,2005.0,False Impression,3.67,Jeffrey Archer,220,978,3882,4730,2442,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8200,1926760689,9781926760680.0,2011.0,I Wrote This For You,4.17,pleasefindthis,372,673,1869,3403,6479,https://images.gr-assets.com/books/1413756174m/13105527.jpg,https://images.gr-assets.com/books/1413756174s/13105527.jpg
8201,1400049350,9781400049360.0,2004.0,Barefoot in Paris,4.19,Ina Garten,365,429,1589,3170,5647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8203,60589353,9780060589360.0,2004.0,...and that's when it fell off in my hand,4.06,Louise Rennison,182,658,3713,5867,6656,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8206,61626317,9780061626320.0,2009.0,Splendor,3.84,Anna Godbersen,341,1244,4445,6360,5179,https://images.gr-assets.com/books/1295983771m/6239873.jpg,https://images.gr-assets.com/books/1295983771s/6239873.jpg
8207,1582870950,9781582870950.0,1857.0,The Professor,3.56,Charlotte Brontë,318,1520,4948,4354,2853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8208,451234863,9780451234860.0,2011.0,"Drink Deep (Chicagoland Vampires, #5)",4.12,Chloe Neill,228,914,4389,8522,9645,https://images.gr-assets.com/books/1296789716m/9815702.jpg,https://images.gr-assets.com/books/1296789716s/9815702.jpg
8210,698400011,9780698400020.0,1836.0,Den lille havfrue,4.02,Hans Christian Andersen,249,839,3711,5391,6397,https://images.gr-assets.com/books/1309204955m/132391.jpg,https://images.gr-assets.com/books/1309204955s/132391.jpg
8211,60525134,9780060525130.0,2007.0,"Big Boned (Heather Wells, #3)",3.84,Meg Cabot,207,1017,5372,7177,4942,https://images.gr-assets.com/books/1496810737m/207687.jpg,https://images.gr-assets.com/books/1496810737s/207687.jpg
8212,802131867,9780802131870.0,1958.0,The Subterraneans,3.68,Jack Kerouac,191,978,3678,4157,2543,https://images.gr-assets.com/books/1428958819m/330760.jpg,https://images.gr-assets.com/books/1428958819s/330760.jpg
8213,745917437,9780745917440.0,1989.0,The Tale of Three Trees: A Traditional Folktale,4.52,Angela Elwell Hunt,90,186,1236,3034,8847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8214,1593072953,9781593072960.0,1994.0,Sin City: The Big Fat Kill,4.1,Frank Miller,167,432,2503,5293,5261,https://images.gr-assets.com/books/1470924869m/419103.jpg,https://images.gr-assets.com/books/1470924869s/419103.jpg
8215,7120842,9780007120840.0,1942.0,The Moving Finger,3.84,Agatha Christie,125,855,5508,7365,4630,https://images.gr-assets.com/books/1396227246m/16341.jpg,https://images.gr-assets.com/books/1396227246s/16341.jpg
8216,042516098X,9780425160980.0,1996.0,Hornet's Nest,3.28,Patricia Cornwell,892,2186,4858,3409,2207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8217,785267239,9780785267230.0,1997.0,The Sacred Romance Drawing Closer To The Heart Of God,4.0,John Eldredge,262,617,2165,3211,4222,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8218,590590898,9780590590890.0,1987.0,There's a Boy in the Girls' Bathroom,3.95,Louis Sachar,346,933,3488,4763,5563,https://images.gr-assets.com/books/1346870062m/236056.jpg,https://images.gr-assets.com/books/1346870062s/236056.jpg
8219,037321099X,9780373210990.0,2013.0,Crash Into You,4.28,Katie McGarry,213,639,3073,7314,11241,https://images.gr-assets.com/books/1370532247m/17233800.jpg,https://images.gr-assets.com/books/1370532247s/17233800.jpg
8220,375504877,9780375504880.0,2010.0,Colonel Roosevelt,4.1,Edmund Morris,364,611,2153,4276,5782,https://images.gr-assets.com/books/1320530371m/7993566.jpg,https://images.gr-assets.com/books/1320530371s/7993566.jpg
8221,081120958X,9780811209590.0,1949.0,Selected Poems,4.15,William Carlos Williams,170,395,1977,4458,5108,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8222,553100351,9780553100360.0,1998.0,Star Wars: Vision of the Future,4.06,Timothy Zahn,60,414,2790,5081,4563,https://images.gr-assets.com/books/1328289436m/77786.jpg,https://images.gr-assets.com/books/1328289436s/77786.jpg
8223,4103534230,9784103534240.0,2009.0,1Q84 Book 2 [Ichi-kyū-hachi-yon],4.04,Haruki Murakami,123,506,2418,5299,4252,https://images.gr-assets.com/books/1329955515m/6449422.jpg,https://images.gr-assets.com/books/1329955515s/6449422.jpg
8225,60724560,9780060724570.0,2006.0,Princess on the Brink,3.7,Meg Cabot,431,1675,6203,6016,5041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8226,140435476,9780140435470.0,1887.0,The Woodlanders,3.82,Thomas Hardy,337,700,2965,4313,3327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8228,385524927,9780385524930.0,2009.0,While My Sister Sleeps,3.82,Barbara Delinsky,203,789,3736,5043,3524,https://images.gr-assets.com/books/1320495122m/4071018.jpg,https://images.gr-assets.com/books/1320495122s/4071018.jpg
8229,142000957,9780142000950.0,2001.0,Killing Pablo: The Hunt for the World's Greatest Outlaw,3.93,Mark Bowden,75,382,2679,5273,2894,https://images.gr-assets.com/books/1311648121m/419083.jpg,https://images.gr-assets.com/books/1311648121s/419083.jpg
8230,1451672721,9781451672720.0,2012.0,Gold,3.68,Chris Cleave,256,1000,4091,5524,2552,https://images.gr-assets.com/books/1340468522m/12968662.jpg,https://images.gr-assets.com/books/1340468522s/12968662.jpg
8231,1554682746,9781554682740.0,2009.0,Wondrous Strange,3.69,Lesley Livingston,708,1854,5541,6115,5373,https://images.gr-assets.com/books/1327879404m/3064985.jpg,https://images.gr-assets.com/books/1327879404s/3064985.jpg
8232,60731427,9780060731430.0,2004.0,How Soccer Explains the World: An Unlikely Theory of Globalization,3.76,Franklin Foer,246,669,2794,3715,2520,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8233,141183047,9780141183050.0,1913.0,Livro do Desassossego,4.5,Fernando Pessoa,140,289,1046,3052,8605,https://images.gr-assets.com/books/1382871857m/45974.jpg,https://images.gr-assets.com/books/1382871857s/45974.jpg
8234,1401232086,9781401232080.0,2012.0,"Batman: Earth One, Volume 1",4.06,Geoff Johns,183,540,2182,4644,4560,https://images.gr-assets.com/books/1344369854m/12791521.jpg,https://images.gr-assets.com/books/1344369854s/12791521.jpg
8236,425204332,9780425204340.0,2005.0,Undead and Unappreciated,3.88,MaryJanice Davidson,180,905,5749,7615,5680,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8237,1455525898,9781455525900.0,2014.0,Blue Labyrinth,4.11,Douglas Preston,99,380,2108,5469,4609,https://images.gr-assets.com/books/1408116686m/20980959.jpg,https://images.gr-assets.com/books/1408116686s/20980959.jpg
8238,670022209,9780670022200.0,2011.0,Malcolm X: A Life of Reinvention,4.2,Manning Marable,251,364,1757,3875,5631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8239,60723513,9780060723510.0,1990.0,Mutant Message Down Under,3.79,Marlo Morgan,665,1069,2633,3940,4116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8240,440244501,9780440244510.0,2009.0,Ashes of Midnight,4.19,Lara Adrian,115,634,3549,7405,9027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8241,081091610X,9780810916100.0,2007.0,Once Upon a Crime,4.26,Michael Buckley,135,365,2428,5186,7609,https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg
8242,891343377,9780891343370.0,1985.0,Keys to Drawing,4.0,Bert Dodson,350,587,2082,2721,4325,https://images.gr-assets.com/books/1172360760m/168814.jpg,https://images.gr-assets.com/books/1172360760s/168814.jpg
8243,1401213162,9781401213170.0,2007.0,"Fables, Volume 9: Sons of Empire",4.24,Bill Willingham,115,299,2204,6002,6799,https://images.gr-assets.com/books/1375396700m/158988.jpg,https://images.gr-assets.com/books/1375396700s/158988.jpg
8244,451461991,9780451462000.0,2008.0,Embrace the Night,4.09,Karen Chance,218,732,4013,7287,7872,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8245,586026193,9780586026200.0,1962.0,The Ipcress File,3.94,Len Deighton,140,485,3094,5115,3689,https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg
8246,679450815,9780679450820.0,1979.0,The Boston Cooking-School Cook Book 1896,4.1,Marion Cunningham,296,580,2517,3761,5873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8249,156478214X,9781564782140.0,1967.0,The Third Policeman,4.02,Flann O'Brien,331,710,2206,4156,4901,https://images.gr-assets.com/books/1343027425m/27208.jpg,https://images.gr-assets.com/books/1343027425s/27208.jpg
8250,375424490,9780375424500.0,2009.0,Tea Time for the Traditionally Built,4.11,Alexander McCall Smith,44,242,3138,7801,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8251,60827629,9780060827620.0,2006.0,"Starlight (Warriors: The New Prophecy, #4)",4.28,Erin Hunter,125,468,2637,4793,8696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8253,867199032,9780867199030.0,1930.0,Tintin au pays des Soviets,3.67,Hergé,525,1495,2998,3022,3722,https://images.gr-assets.com/books/1327959256m/87424.jpg,https://images.gr-assets.com/books/1327959256s/87424.jpg
8254,1439102414,9781439102410.0,2011.0,Flash and Bones,3.86,Kathy Reichs,114,850,4674,6405,4440,https://images.gr-assets.com/books/1306253347m/9998705.jpg,https://images.gr-assets.com/books/1306253347s/9998705.jpg
8255,1594206627,9781594206630.0,2015.0,Eileen,3.38,Ottessa Moshfegh,671,1878,4671,4824,1875,https://images.gr-assets.com/books/1479545528m/23453099.jpg,https://images.gr-assets.com/books/1479545528s/23453099.jpg
8256,142333745X,9781423337450.0,2007.0,Creation in Death ,4.34,J.D. Robb,38,228,2368,6639,9319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8257,670062405,9780670062410.0,2007.0,Llama Llama Mad at Mama,4.28,Anna Dewdney,224,468,1986,3968,7639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8258,345547497,9780345547490.0,2014.0,Cop Town,3.88,Karin Slaughter,274,780,3299,5612,4032,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg
8259,810949792,9780810949800.0,2004.0,Graffiti World: Street Art from Five Continents,4.01,Nicholas Ganz,263,632,1875,2278,4040,https://images.gr-assets.com/books/1302039517m/165053.jpg,https://images.gr-assets.com/books/1302039517s/165053.jpg
8260,399216197,9780399216190.0,1989.0,Lon Po Po,4.03,Ed Young,262,626,3197,4759,5707,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg
8261,316065765,9780316065760.0,2007.0,The Blood of Flowers,3.95,Anita Amirrezvani,123,581,2988,5880,3846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8262,140367357,9780140367360.0,1902.0,Five Children and It ,3.88,E. Nesbit,354,1106,4620,6341,5653,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg
